Campus,Year,Session,Subject,Course,Section,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,85-89.1,90-100.1
UBCV,2019.0,W,PHIL,260.0,1,7.0,76.71428571,6.7753053,86.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,,
UBCV,2019.0,W,PHIL,260.0,OVERALL,7.0,76.71428571,6.7753053,86.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,,
UBCV,2019.0,W,PHIL,310.0,1,77.0,74.48051948,11.39206833,92.0,34.0,5.0,1.0,4.0,2.0,4.0,6.0,13.0,13.0,16.0,9.0,4.0,,
UBCV,2019.0,W,PHIL,310.0,OVERALL,77.0,74.48051948,11.39206833,92.0,34.0,5.0,1.0,4.0,2.0,4.0,6.0,13.0,13.0,16.0,9.0,4.0,,
UBCV,2019.0,W,PHIL,311.0,1,53.0,74.11320755,12.77265766,94.0,22.0,3.0,0.0,3.0,2.0,2.0,6.0,12.0,8.0,4.0,10.0,3.0,,
UBCV,2019.0,W,PHIL,311.0,OVERALL,53.0,74.11320755,12.77265766,94.0,22.0,3.0,0.0,3.0,2.0,2.0,6.0,12.0,8.0,4.0,10.0,3.0,,
UBCV,2019.0,W,PHIL,313.0,1,72.0,76.65277778,11.63428605,93.0,47.0,1.0,2.0,6.0,3.0,4.0,7.0,4.0,6.0,19.0,16.0,4.0,,
UBCV,2019.0,W,PHIL,313.0,OVERALL,72.0,76.65277778,11.63428605,93.0,47.0,1.0,2.0,6.0,3.0,4.0,7.0,4.0,6.0,19.0,16.0,4.0,,
UBCV,2019.0,W,PHIL,314.0,1,72.0,76.80555556,11.30827802,98.0,52.0,0.0,3.0,7.0,1.0,2.0,7.0,9.0,9.0,15.0,11.0,8.0,,
UBCV,2019.0,W,PHIL,314.0,OVERALL,72.0,76.80555556,11.30827802,98.0,52.0,0.0,3.0,7.0,1.0,2.0,7.0,9.0,9.0,15.0,11.0,8.0,,
UBCV,2019.0,W,PHIL,315.0,1,33.0,75.72727273,15.71279878,90.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,6.0,9.0,5.0,2.0,,
UBCV,2019.0,W,PHIL,315.0,OVERALL,33.0,75.72727273,15.71279878,90.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,6.0,9.0,5.0,2.0,,
UBCV,2019.0,W,PHIL,316.0,1,37.0,78.51351351,7.847935403,91.0,41.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,18.0,1.0,1.0,,
UBCV,2019.0,W,PHIL,316.0,OVERALL,37.0,78.51351351,7.847935403,91.0,41.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,18.0,1.0,1.0,,
UBCV,2019.0,W,PHIL,320.0,1,28.0,68.60714286,19.40282394,97.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,4.0,3.0,,
UBCV,2019.0,W,PHIL,320.0,OVERALL,28.0,68.60714286,19.40282394,97.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,4.0,3.0,,
UBCV,2019.0,W,PHIL,321.0,1,57.0,86.33333333,8.974832536,100.0,63.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,4.0,7.0,15.0,23.0,,
UBCV,2019.0,W,PHIL,321.0,OVERALL,57.0,86.33333333,8.974832536,100.0,63.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,4.0,7.0,15.0,23.0,,
UBCV,2019.0,W,PHIL,322.0,1,19.0,70.47368421,16.44981736,88.0,30.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,,
UBCV,2019.0,W,PHIL,322.0,OVERALL,19.0,70.47368421,16.44981736,88.0,30.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,,
UBCV,2019.0,W,PHIL,323.0,1,13.0,78.61538462,13.30750704,98.0,58.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,4.0,,
UBCV,2019.0,W,PHIL,323.0,OVERALL,13.0,78.61538462,13.30750704,98.0,58.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,4.0,,
UBCV,2019.0,W,PHIL,326.0,1,28.0,73.60714286,7.950491649,89.0,60.0,0.0,0.0,0.0,1.0,4.0,10.0,4.0,3.0,1.0,5.0,0.0,,
UBCV,2019.0,W,PHIL,326.0,OVERALL,28.0,73.60714286,7.950491649,89.0,60.0,0.0,0.0,0.0,1.0,4.0,10.0,4.0,3.0,1.0,5.0,0.0,,
UBCV,2019.0,W,PHIL,330.0,1,71.0,77.64788732,9.216597748,93.0,46.0,1.0,0.0,1.0,3.0,5.0,6.0,9.0,9.0,20.0,10.0,7.0,,
UBCV,2019.0,W,PHIL,330.0,2,73.0,75.36986301,11.0359348,89.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,18.0,27.0,14.0,5.0,0.0,,
UBCV,2019.0,W,PHIL,330.0,OVERALL,144.0,76.49305556,10.20831728,93.0,0.0,2.0,0.0,3.0,6.0,6.0,8.0,27.0,36.0,34.0,15.0,7.0,,
UBCV,2019.0,W,PHIL,331.0,901,55.0,74.54545455,9.441473092,92.0,50.0,0.0,1.0,1.0,3.0,8.0,7.0,6.0,6.0,15.0,5.0,2.0,,
UBCV,2019.0,W,PHIL,331.0,99A,69.0,74.1884058,9.750226788,85.0,15.0,1.0,1.0,3.0,1.0,2.0,4.0,18.0,23.0,14.0,2.0,0.0,,
UBCV,2019.0,W,PHIL,331.0,99C,63.0,71.73015873,12.74084915,91.0,0.0,1.0,4.0,2.0,4.0,5.0,9.0,8.0,15.0,13.0,0.0,2.0,,
UBCV,2019.0,W,PHIL,331.0,OVERALL,187.0,73.46524064,10.78442826,92.0,0.0,3.0,6.0,6.0,8.0,15.0,20.0,32.0,44.0,42.0,7.0,4.0,,
UBCV,2019.0,W,PHIL,332.0,1,78.0,73.23076923,7.06725222,86.0,44.0,1.0,1.0,0.0,4.0,7.0,16.0,18.0,16.0,14.0,1.0,0.0,,
UBCV,2019.0,W,PHIL,332.0,2,87.0,80.65517241,8.095114212,94.0,55.0,0.0,0.0,2.0,3.0,2.0,3.0,8.0,12.0,23.0,28.0,6.0,,
UBCV,2019.0,W,PHIL,332.0,OVERALL,165.0,77.14545455,8.463879167,94.0,44.0,1.0,1.0,2.0,7.0,9.0,19.0,26.0,28.0,37.0,29.0,6.0,,
UBCV,2019.0,W,PHIL,333.0,1,78.0,73.47435897,8.866578659,84.0,31.0,3.0,0.0,1.0,0.0,4.0,6.0,27.0,29.0,8.0,0.0,0.0,,
UBCV,2019.0,W,PHIL,333.0,2,105.0,74.71428571,9.653331714,89.0,0.0,2.0,0.0,0.0,1.0,1.0,9.0,38.0,38.0,12.0,4.0,0.0,,
UBCV,2019.0,W,PHIL,333.0,3,119.0,93.86554622,15.2025446,100.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,5.0,3.0,100.0,,
UBCV,2019.0,W,PHIL,333.0,4,102.0,80.43137255,8.9823918,88.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,22.0,53.0,21.0,0.0,,
UBCV,2019.0,W,PHIL,333.0,99A,55.0,68.8,9.961778809,86.0,25.0,1.0,4.0,3.0,4.0,7.0,9.0,17.0,4.0,4.0,2.0,0.0,,
UBCV,2019.0,W,PHIL,333.0,99B,53.0,67.83018868,10.11992674,83.0,27.0,2.0,1.0,2.0,10.0,6.0,9.0,10.0,7.0,6.0,0.0,0.0,,
UBCV,2019.0,W,PHIL,333.0,99C,54.0,74.12962963,9.397001321,90.0,41.0,1.0,1.0,2.0,1.0,5.0,11.0,4.0,7.0,17.0,4.0,1.0,,
UBCV,2019.0,W,PHIL,333.0,OVERALL,566.0,78.32508834,13.99773583,100.0,0.0,12.0,6.0,9.0,19.0,24.0,46.0,103.0,107.0,105.0,34.0,101.0,,
UBCV,2019.0,W,PHIL,334.0,1,54.0,75.92592593,9.822676598,90.0,19.0,1.0,0.0,0.0,3.0,0.0,3.0,13.0,18.0,10.0,4.0,2.0,,
UBCV,2019.0,W,PHIL,334.0,OVERALL,54.0,75.92592593,9.822676598,90.0,19.0,1.0,0.0,0.0,3.0,0.0,3.0,13.0,18.0,10.0,4.0,2.0,,
UBCV,2019.0,W,PHIL,335.0,1,79.0,75.81012658,10.7846947,89.0,0.0,1.0,0.0,1.0,2.0,4.0,9.0,17.0,16.0,22.0,7.0,0.0,,
UBCV,2019.0,W,PHIL,335.0,OVERALL,79.0,75.81012658,10.7846947,89.0,0.0,1.0,0.0,1.0,2.0,4.0,9.0,17.0,16.0,22.0,7.0,0.0,,
UBCV,2019.0,W,PHIL,338.0,1,96.0,74.28125,12.69703913,90.0,0.0,3.0,2.0,0.0,2.0,8.0,11.0,20.0,12.0,25.0,11.0,2.0,,
UBCV,2019.0,W,PHIL,338.0,2,79.0,70.79746835,7.918462274,85.0,33.0,1.0,0.0,3.0,5.0,13.0,23.0,15.0,7.0,9.0,3.0,0.0,,
UBCV,2019.0,W,PHIL,338.0,OVERALL,175.0,72.70857143,10.91559497,90.0,0.0,4.0,2.0,3.0,7.0,21.0,34.0,35.0,19.0,34.0,14.0,2.0,,
UBCV,2019.0,W,PHIL,339.0,1,28.0,78.82142857,10.34606231,92.0,55.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,3.0,6.0,6.0,4.0,,
UBCV,2019.0,W,PHIL,339.0,OVERALL,28.0,78.82142857,10.34606231,92.0,55.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,3.0,6.0,6.0,4.0,,
UBCV,2019.0,W,PHIL,340.0,1,59.0,67.03389831,15.85925826,90.0,10.0,6.0,3.0,1.0,7.0,8.0,10.0,7.0,8.0,3.0,4.0,2.0,,
UBCV,2019.0,W,PHIL,340.0,2,66.0,71.68181818,15.90370938,93.0,0.0,2.0,4.0,4.0,5.0,7.0,9.0,6.0,5.0,10.0,8.0,6.0,,
UBCV,2019.0,W,PHIL,340.0,OVERALL,125.0,69.488,15.98921814,93.0,0.0,8.0,7.0,5.0,12.0,15.0,19.0,13.0,13.0,13.0,12.0,8.0,,
UBCV,2019.0,W,PHIL,347.0,1,61.0,76.04918033,13.36341552,94.0,10.0,2.0,1.0,0.0,2.0,2.0,5.0,2.0,21.0,19.0,4.0,3.0,,
UBCV,2019.0,W,PHIL,347.0,2,81.0,77.39506173,8.600405532,94.0,43.0,1.0,1.0,1.0,3.0,1.0,10.0,12.0,19.0,18.0,13.0,2.0,,
UBCV,2019.0,W,PHIL,347.0,OVERALL,142.0,76.81690141,10.88144997,94.0,10.0,3.0,2.0,1.0,5.0,3.0,15.0,14.0,40.0,37.0,17.0,5.0,,
UBCV,2019.0,W,PHIL,348.0,1,22.0,76.27272727,8.859656116,88.0,59.0,0.0,0.0,1.0,0.0,4.0,1.0,6.0,1.0,3.0,6.0,0.0,,
UBCV,2019.0,W,PHIL,348.0,OVERALL,22.0,76.27272727,8.859656116,88.0,59.0,0.0,0.0,1.0,0.0,4.0,1.0,6.0,1.0,3.0,6.0,0.0,,
UBCV,2019.0,W,PHIL,351.0,1,66.0,74.78787879,6.417560408,87.0,59.0,0.0,0.0,1.0,4.0,2.0,11.0,13.0,21.0,9.0,5.0,0.0,,
UBCV,2019.0,W,PHIL,351.0,OVERALL,66.0,74.78787879,6.417560408,87.0,59.0,0.0,0.0,1.0,4.0,2.0,11.0,13.0,21.0,9.0,5.0,0.0,,
UBCV,2019.0,W,PHIL,360.0,1,15.0,79.13333333,6.127999751,86.0,69.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,4.0,0.0,,
UBCV,2019.0,W,PHIL,360.0,OVERALL,15.0,79.13333333,6.127999751,86.0,69.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,4.0,0.0,,
UBCV,2019.0,W,PHIL,362.0,1,23.0,74.34782609,10.43424735,85.0,42.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,5.0,6.0,2.0,0.0,,
UBCV,2019.0,W,PHIL,362.0,OVERALL,23.0,74.34782609,10.43424735,85.0,42.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,5.0,6.0,2.0,0.0,,
UBCV,2019.0,W,PHIL,363.0,1,23.0,74.91304348,7.147237505,86.0,56.0,0.0,0.0,1.0,0.0,1.0,5.0,7.0,2.0,5.0,2.0,0.0,,
UBCV,2019.0,W,PHIL,363.0,OVERALL,23.0,74.91304348,7.147237505,86.0,56.0,0.0,0.0,1.0,0.0,1.0,5.0,7.0,2.0,5.0,2.0,0.0,,
UBCV,2019.0,W,PHIL,364.0,1,33.0,75.39393939,17.08606778,94.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,8.0,3.0,5.0,7.0,3.0,,
UBCV,2019.0,W,PHIL,364.0,OVERALL,33.0,75.39393939,17.08606778,94.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,8.0,3.0,5.0,7.0,3.0,,
UBCV,2019.0,W,PHIL,369.0,1,31.0,78.29032258,7.768284016,90.0,53.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,7.0,9.0,5.0,1.0,,
UBCV,2019.0,W,PHIL,369.0,OVERALL,31.0,78.29032258,7.768284016,90.0,53.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,7.0,9.0,5.0,1.0,,
UBCV,2019.0,W,PHIL,375.0,1,51.0,76.41176471,6.946010281,91.0,59.0,0.0,0.0,1.0,2.0,0.0,10.0,9.0,12.0,11.0,4.0,2.0,,
UBCV,2019.0,W,PHIL,375.0,901,62.0,77.29032258,8.902729544,93.0,56.0,0.0,0.0,2.0,5.0,1.0,8.0,8.0,13.0,12.0,6.0,7.0,,
UBCV,2019.0,W,PHIL,375.0,OVERALL,113.0,76.89380531,8.056012431,93.0,56.0,0.0,0.0,3.0,7.0,1.0,18.0,17.0,25.0,23.0,10.0,9.0,,
UBCV,2019.0,W,PHIL,378.0,1,34.0,76.76470588,9.748531586,90.0,54.0,0.0,1.0,1.0,3.0,1.0,4.0,2.0,4.0,11.0,6.0,1.0,,
UBCV,2019.0,W,PHIL,378.0,OVERALL,34.0,76.76470588,9.748531586,90.0,54.0,0.0,1.0,1.0,3.0,1.0,4.0,2.0,4.0,11.0,6.0,1.0,,
UBCV,2019.0,W,PHIL,385.0,1,82.0,73.54878049,8.652627431,89.0,54.0,0.0,1.0,8.0,3.0,6.0,12.0,15.0,19.0,9.0,9.0,0.0,,
UBCV,2019.0,W,PHIL,385.0,2,77.0,77.4025974,12.60979125,96.0,0.0,1.0,0.0,0.0,4.0,7.0,9.0,7.0,9.0,17.0,15.0,8.0,,
UBCV,2019.0,W,PHIL,385.0,OVERALL,159.0,75.41509434,10.89030569,96.0,0.0,1.0,1.0,8.0,7.0,13.0,21.0,22.0,28.0,26.0,24.0,8.0,,
UBCV,2019.0,W,PHIL,388.0,1,12.0,78.41666667,15.5356384,90.0,35.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,,
UBCV,2019.0,W,PHIL,388.0,OVERALL,12.0,78.41666667,15.5356384,90.0,35.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,,
UBCV,2019.0,W,PHIL,390.0,1,13.0,83.84615385,3.804518232,90.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,,
UBCV,2019.0,W,PHIL,390.0,OVERALL,13.0,83.84615385,3.804518232,90.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,,
UBCV,2019.0,W,PHIL,415.0,1,20.0,76.4,10.02838078,94.0,57.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,8.0,2.0,1.0,,
UBCV,2019.0,W,PHIL,415.0,OVERALL,20.0,76.4,10.02838078,94.0,57.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,8.0,2.0,1.0,,
UBCV,2019.0,W,PHIL,416.0,1,14.0,74.28571429,20.56295613,88.0,28.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,,
UBCV,2019.0,W,PHIL,416.0,OVERALL,14.0,74.28571429,20.56295613,88.0,28.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,,
UBCV,2019.0,W,PHIL,418.0,1,8.0,78.625,12.69350228,92.0,53.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,,
UBCV,2019.0,W,PHIL,418.0,OVERALL,8.0,78.625,12.69350228,92.0,53.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,,
UBCV,2019.0,W,PHIL,431.0,1,24.0,71.41666667,19.951935,88.0,16.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,7.0,4.0,0.0,,
UBCV,2019.0,W,PHIL,431.0,OVERALL,24.0,71.41666667,19.951935,88.0,16.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,7.0,4.0,0.0,,
UBCV,2019.0,W,PHIL,432.0,1,24.0,78.375,9.508863142,95.0,63.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,2.0,7.0,0.0,5.0,,
UBCV,2019.0,W,PHIL,432.0,OVERALL,24.0,78.375,9.508863142,95.0,63.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,2.0,7.0,0.0,5.0,,
UBCV,2019.0,W,PHIL,441.0,1,76.0,68.35526316,13.45580811,90.0,14.0,6.0,0.0,8.0,9.0,8.0,10.0,12.0,9.0,8.0,5.0,1.0,,
UBCV,2019.0,W,PHIL,441.0,2,46.0,70.0,7.375635566,88.0,52.0,0.0,1.0,2.0,8.0,5.0,7.0,11.0,10.0,1.0,1.0,0.0,,
UBCV,2019.0,W,PHIL,441.0,OVERALL,122.0,68.97540984,11.53683509,90.0,14.0,6.0,1.0,10.0,17.0,13.0,17.0,23.0,19.0,9.0,6.0,1.0,,
UBCV,2019.0,W,PHIL,448.0,1,10.0,77.0,19.28153982,91.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,,
UBCV,2019.0,W,PHIL,448.0,OVERALL,10.0,77.0,19.28153982,91.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,,
UBCV,2019.0,W,PHIL,451.0,1,54.0,77.12962963,7.50608884,97.0,62.0,0.0,0.0,0.0,1.0,3.0,6.0,10.0,17.0,8.0,2.0,7.0,,
UBCV,2019.0,W,PHIL,451.0,2,76.0,77.14473684,10.55740366,90.0,10.0,1.0,0.0,2.0,1.0,2.0,4.0,16.0,20.0,12.0,16.0,2.0,,
UBCV,2019.0,W,PHIL,451.0,OVERALL,130.0,77.13846154,9.378148646,97.0,10.0,1.0,0.0,2.0,2.0,5.0,10.0,26.0,37.0,20.0,18.0,9.0,,
UBCV,2019.0,W,PHIL,464.0,1,6.0,81.5,6.655824517,88.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,,
UBCV,2019.0,W,PHIL,464.0,OVERALL,6.0,81.5,6.655824517,88.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,,
UBCV,2019.0,W,PHIL,470.0,1,62.0,79.35483871,7.274696262,92.0,55.0,0.0,0.0,1.0,1.0,2.0,5.0,7.0,14.0,16.0,12.0,4.0,,
UBCV,2019.0,W,PHIL,470.0,OVERALL,62.0,79.35483871,7.274696262,92.0,55.0,0.0,0.0,1.0,1.0,2.0,5.0,7.0,14.0,16.0,12.0,4.0,,
UBCV,2019.0,W,PHIL,485.0,2,14.0,88.42857143,2.953857601,93.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,,
UBCV,2019.0,W,PHIL,485.0,OVERALL,16.0,88.5,3.119829055,93.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,,
UBCV,2019.0,W,PHIL,490.0,1,10.0,87.2,1.475729575,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,,
UBCV,2019.0,W,PHIL,490.0,OVERALL,10.0,87.2,1.475729575,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,,
UBCV,2019.0,W,PHIL,491.0,1,22.0,86.0,8.280786712,98.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,5.0,9.0,,
UBCV,2019.0,W,PHIL,491.0,2,7.0,80.85714286,9.263343015,95.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,,
UBCV,2019.0,W,PHIL,491.0,OVERALL,29.0,84.75862069,8.650578727,98.0,65.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,6.0,11.0,,
UBCV,2018.0,W,POLI,100.0,1,144.0,74.98611111,10.83957145,91.0,6.0,5.0,0.0,0.0,4.0,10.0,16.0,24.0,34.0,39.0,10.0,2.0,,
UBCV,2018.0,W,POLI,100.0,2,184.0,74.76630435,8.93417063,90.0,28.0,3.0,3.0,3.0,9.0,9.0,31.0,29.0,36.0,41.0,17.0,3.0,,
UBCV,2018.0,W,POLI,100.0,3,148.0,76.72297297,13.01428882,96.0,0.0,5.0,3.0,0.0,6.0,6.0,12.0,17.0,28.0,36.0,25.0,10.0,,
UBCV,2018.0,W,POLI,100.0,4,137.0,72.27007299,13.00650496,92.0,0.0,4.0,3.0,4.0,10.0,16.0,22.0,16.0,21.0,29.0,10.0,2.0,,
UBCV,2018.0,W,POLI,100.0,227,116.0,71.45689655,16.29104435,94.0,0.0,8.0,5.0,4.0,8.0,5.0,9.0,21.0,17.0,22.0,12.0,5.0,,
UBCV,2018.0,W,POLI,100.0,228,68.0,72.08823529,18.67773461,90.0,0.0,5.0,1.0,1.0,5.0,2.0,4.0,9.0,14.0,20.0,6.0,1.0,,
UBCV,2018.0,W,POLI,100.0,OVERALL,967.0,73.63805584,12.5702712,96.0,0.0,34.0,16.0,18.0,54.0,68.0,128.0,157.0,169.0,209.0,87.0,27.0,,
UBCV,2018.0,W,POLI,100.0,V01,51.0,69.54901961,9.411299008,84.0,23.0,1.0,0.0,3.0,5.0,6.0,14.0,12.0,5.0,5.0,0.0,0.0,,
UBCV,2018.0,W,POLI,100.0,V02,68.0,76.0,7.542912063,90.0,50.0,0.0,1.0,0.0,3.0,3.0,9.0,17.0,12.0,14.0,6.0,3.0,,
UBCV,2018.0,W,POLI,100.0,V03,51.0,68.45098039,10.68702714,95.0,33.0,3.0,0.0,3.0,4.0,11.0,11.0,12.0,2.0,3.0,1.0,1.0,,
UBCV,2018.0,W,POLI,101.0,1,242.0,72.89256198,13.00258618,94.0,19.0,12.0,12.0,8.0,15.0,18.0,18.0,37.0,41.0,43.0,19.0,19.0,,
UBCV,2018.0,W,POLI,101.0,2,245.0,74.76734694,11.33248247,92.0,0.0,5.0,5.0,9.0,13.0,19.0,24.0,37.0,39.0,56.0,34.0,4.0,,
UBCV,2018.0,W,POLI,101.0,99,85.0,74.48235294,6.338866815,87.0,55.0,0.0,0.0,4.0,2.0,2.0,14.0,16.0,32.0,14.0,1.0,0.0,,
UBCV,2018.0,W,POLI,101.0,227,113.0,72.66371681,18.20989263,95.0,2.0,9.0,5.0,6.0,4.0,6.0,9.0,12.0,15.0,18.0,20.0,9.0,,
UBCV,2018.0,W,POLI,101.0,OVERALL,685.0,73.72262774,12.8648678,95.0,0.0,26.0,22.0,27.0,34.0,45.0,65.0,102.0,127.0,131.0,74.0,32.0,,
UBCV,2018.0,W,POLI,110.0,1,199.0,77.70351759,9.953809366,95.0,38.0,3.0,2.0,6.0,8.0,10.0,19.0,21.0,34.0,46.0,31.0,19.0,,
UBCV,2018.0,W,POLI,110.0,3,233.0,71.25321888,16.38913382,98.0,0.0,17.0,10.0,21.0,15.0,13.0,27.0,23.0,26.0,29.0,27.0,25.0,,
UBCV,2018.0,W,POLI,110.0,OVERALL,432.0,74.22453704,14.15846839,98.0,0.0,20.0,12.0,27.0,23.0,23.0,46.0,44.0,60.0,75.0,58.0,44.0,,
UBCV,2018.0,W,POLI,220.0,1,150.0,73.97333333,10.42451078,92.0,35.0,7.0,1.0,7.0,6.0,8.0,22.0,20.0,26.0,34.0,17.0,2.0,,
UBCV,2018.0,W,POLI,220.0,OVERALL,312.0,72.50961539,10.45215268,92.0,10.0,13.0,4.0,11.0,21.0,23.0,48.0,62.0,51.0,52.0,24.0,3.0,,
UBCV,2018.0,W,POLI,220.0,V01,50.0,69.02,12.71105898,87.0,10.0,3.0,2.0,2.0,4.0,5.0,9.0,13.0,4.0,5.0,3.0,0.0,,
UBCV,2018.0,W,POLI,220.0,V02,65.0,73.12307692,8.038010661,89.0,42.0,1.0,0.0,0.0,7.0,6.0,10.0,16.0,12.0,9.0,4.0,0.0,,
UBCV,2018.0,W,POLI,220.0,V03,47.0,70.70212766,10.02586848,90.0,34.0,2.0,1.0,2.0,4.0,4.0,7.0,13.0,9.0,4.0,0.0,1.0,,
UBCV,2018.0,W,POLI,240.0,1,148.0,75.35810811,11.91581019,95.0,20.0,5.0,3.0,3.0,7.0,9.0,17.0,21.0,22.0,30.0,24.0,7.0,,
UBCV,2018.0,W,POLI,240.0,2,225.0,75.28,10.68488585,93.0,0.0,6.0,0.0,4.0,5.0,12.0,20.0,55.0,43.0,56.0,19.0,5.0,,
UBCV,2018.0,W,POLI,240.0,3,76.0,69.19736842,11.8490728,93.0,35.0,6.0,3.0,6.0,1.0,11.0,12.0,10.0,17.0,6.0,2.0,2.0,,
UBCV,2018.0,W,POLI,240.0,OVERALL,449.0,74.27616927,11.50851345,95.0,0.0,17.0,6.0,13.0,13.0,32.0,49.0,86.0,82.0,92.0,45.0,14.0,,
UBCV,2018.0,W,POLI,260.0,1,207.0,74.96135266,10.59027096,94.0,28.0,6.0,4.0,6.0,9.0,13.0,24.0,30.0,39.0,35.0,35.0,6.0,,
UBCV,2018.0,W,POLI,260.0,2,236.0,72.84745763,9.862136594,87.0,0.0,5.0,4.0,3.0,14.0,17.0,29.0,55.0,52.0,41.0,16.0,0.0,,
UBCV,2018.0,W,POLI,260.0,3,215.0,74.97674419,12.2506692,90.0,0.0,5.0,7.0,7.0,7.0,16.0,14.0,33.0,34.0,55.0,32.0,5.0,,
UBCV,2018.0,W,POLI,260.0,OVERALL,658.0,74.20820669,10.94878597,94.0,0.0,16.0,15.0,16.0,30.0,46.0,67.0,118.0,125.0,131.0,83.0,11.0,,
UBCV,2018.0,W,POLI,308.0,2,82.0,73.30487805,9.095771673,90.0,21.0,1.0,0.0,4.0,2.0,7.0,15.0,14.0,18.0,18.0,2.0,1.0,,
UBCV,2018.0,W,POLI,308.0,OVERALL,82.0,73.30487805,9.095771673,90.0,21.0,1.0,0.0,4.0,2.0,7.0,15.0,14.0,18.0,18.0,2.0,1.0,,
UBCV,2018.0,W,POLI,308.0,1,45.0,78.8,13.02898866,91.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,13.0,15.0,10.0,1.0,,
UBCV,2018.0,W,POLI,308.0,OVERALL,45.0,78.8,13.02898866,91.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,13.0,15.0,10.0,1.0,,
